name,homepage,scholar_id,citations,h-index,earliest_paper
Shiuh-Pyng Shieh,https://dsns.cs.nctu.edu.tw/ssp.php,8huMZRAAAAAJ,3496.0,28.0,1986.0
Liwei Chan,http://people.cs.nctu.edu.tw/~liweichan,yF0Cw1EAAAAJ,2324.0,26.0,2004.0
Ching-Ju Lin,http://people.cs.nctu.edu.tw/~katelin,dT-9dtwAAAAJ,3155.0,29.0,1995.0
Li-Hsing Yen,http://people.cs.nctu.edu.tw/~lhyen,lgBtvGwAAAAJ,1298.0,18.0,1997.0
Feng-Jian Wang,https://www.cs.nctu.edu.tw/members/detail/fjwang,,,,
Hsu-Feng Hsiao,https://www.cs.nctu.edu.tw/members/detail/hillhsiao,,,,
Yih-Lang Li,http://people.cs.nctu.edu.tw/~ylli,,,,
Ching-Chun Huang,http://acm.cs.nctu.edu.tw,,,,
Yi-Ping You,http://people.cs.nctu.edu.tw/~ypyou,puMjxwUAAAAJ,402.0,11.0,2000.0
Chih-Wei Yi,http://people.cs.nctu.edu.tw/~yi,,,,
Jean Jyh-Jiun Shann,https://www.cs.nctu.edu.tw/members/detail/jjshann,,,,
Wen-Jiin Tsai,http://www.cs.nctu.edu.tw/~wjtsai,,,,
Hsi-Lu Chao,https://www.cs.nctu.edu.tw/members/detail/hlchao,,,,
Ying-Ping Chen,http://www.cs.nctu.edu.tw/~ypchen,5Fb9380AAAAJ,5096.0,22.0,1997.0
Wuu Yang,http://people.cs.nctu.edu.tw/~wuuyang/homepage/Welcome.html,,,,
Yu-Sung Wu,http://www.cs.nctu.edu.tw/~ysw,,,,
Yu-Shuen Wang,http://www.cs.nctu.edu.tw/~yushuen,AKeIOxIAAAAJ,2132.0,17.0,2006.0
Hong-Han Shuai,https://basiclab.nctu.edu.tw,,,,
Tsaipei Wang,http://www.cis.nctu.edu.tw/~wangts,,,,
Walon Wei-Chen Chiu,https://walonchiu.github.io,FiFOBS8AAAAJ,1001.0,14.0,2007.0
Yuh-Jyh Hu,http://www.cis.nctu.edu.tw/chinese/doc/people/ShortIntro/yhu.htm,,,,
Chuen-Tsai Sun,http://gamelearninglab.nctu.edu.tw/professor,Koh3TDUAAAAJ,21151.0,38.0,1990.0
Shie Yuan Wang,http://www.csie.nctu.edu.tw/~shieyuan,,,,
Yung-Ju Chang,http://people.cs.nctu.edu.tw/~armuro,KRQlQOIAAAAJ,747.0,12.0,2011.0
Ming-Feng Chang,http://www.csie.nctu.edu.tw/~mfchang,,,,
Shyan-Ming Yuan,http://dcslab.blog.nctu.edu.tw,X9nPxF4AAAAJ,4681.0,34.0,1987.0
Jui-Hung Hung,http://www.jhhlab.tw,,,,
Maria C. Yuang,http://rowan634.wixsite.com/mcyuang,,,,
Yu-Chee Tseng,https://sites.google.com/site/yc0405,BvZeOPIAAAAJ,26503.0,68.0,1991.0
Wen-Chih Peng,https://sites.google.com/site/wcpeng,T5Rs-ngAAAAJ,5595.0,42.0,1998.0
Yong-Sheng Chen,http://www.cs.nctu.edu.tw/~yschen,kUCM_aEAAAAJ,3072.0,24.0,1996.0
