,Name,affiliation,homepage,scholar-id,citations,h-index
220,Haitham Akkary,American University of Beirut,https://www.aub.edu.lb/fea/publicprofile/Pages/profile.aspx?MemberId=ha95,IOoBNcsAAAAJ,4318.0,35.0
221,Ayman I. Kayssi,American University of Beirut,https://www.aub.edu.lb/fea/publicprofile/Pages/profile.aspx?MemberId=ayman,JzsqVaMAAAAJ,4165.0,32.0
222,Ahmad R. Dhaini,American University of Beirut,http://staff.aub.edu.lb/~ad57,SoP_HnYAAAAJ,1167.0,18.0
223,Mariette Awad,American University of Beirut,https://www.aub.edu.lb/fea/publicprofile/Pages/profile.aspx?memberid=ma162,pF_1j1IAAAAJ,4776.0,20.0
224,Amer E. Mouawad,American University of Beirut,http://www.aub.edu.lb/pages/profile.aspx?memberId=aa368,MK6WseUAAAAJ,667.0,15.0
225,Dan Hefetz,Ariel University,http://www.ariel.ac.il/projects/trp/GeneralInformation.asp?numRec=550&numtafrit=1&id_lang=1&d=,oSAkZJoAAAAJ,1004.0,18.0
226,Noam Hazon,Ariel University,http://www.ariel.ac.il/sites/noamh,Bb-VR9sAAAAJ,1292.0,19.0
227,Anat Paskin,Ariel University,http://www.ariel.ac.il/Projects/trp/GeneralInformation.asp?numRec=483&numtafrit=1&id_lang=1&d=,XcyQbAYAAAAJ,663.0,8.0
228,Boaz Ben-Moshe,Ariel University,http://www.ariel.ac.il/sites/bmboaz,EqqHg3MAAAAJ,1402.0,20.0
229,Eran Omri,Ariel University,http://www.ariel.ac.il/Projects/trp/GeneralInformation.asp?numRec=368&numtafrit=1&id_lang=1&d=,UUho8zsAAAAJ,802.0,16.0
230,Elad Aigner-Horev,Ariel University,http://www.elad-horev.org,4-mES5gAAAAJ,262.0,10.0
231,Amit Dvir,Ariel University,https://www.ariel.ac.il/wp/amitd,fYOS6GcAAAAJ,1073.0,15.0
232,Dana Shapira,Ariel University,http://www.ariel.ac.il/Projects/trp/GeneralInformation.asp?numRec=454&numtafrit=1&id_lang=1&d=,xYvlBV0AAAAJ,723.0,16.0
233,Mira Gonen,Ariel University,http://www.ariel.ac.il/Projects/TRP/GeneralInformation.asp?numRec=433&numtafrit=1&id_lang=1&d=,pILEObcAAAAJ,391.0,10.0
234,Amos Azaria,Ariel University,http://www.ariel.ac.il/projects/trp/GeneralInformation.asp?numRec=548&numtafrit=1&id_lang=1&d=,sdfKs_sAAAAJ,1967.0,21.0
235,Ofir Pele,Ariel University,http://www.ariel.ac.il/sites/ofirpele,0J0n7sEAAAAJ,2106.0,14.0
236,Kirill Kogan,Ariel University,https://www.ariel.ac.il/projects/trp/GeneralInformation.asp?numRec=708&numtafrit=1&id_lang=1&d=,F7KKWfgAAAAJ,892.0,19.0
237,Lee-Ad Gottlieb,Ariel University,http://www.cs.nyu.edu/~adi,HV6OPfcAAAAJ,1171.0,18.0
238,Dror Tobi,Ariel University,http://www.ariel.ac.il/Projects/TRP/GeneralInformation.asp?numRec=4,5Df00DoAAAAJ,2098.0,17.0
239,Dan Ophir,Ariel University,http://ariel.academia.edu/DanOphir,,,
240,Gabriel Nivasch,Ariel University,http://www.ariel.ac.il/Projects/TRP/GeneralInformation.asp?numRec=365&numtafrit=1&id_lang=1&d=,s11gsQUAAAAJ,494.0,10.0
241,Chen Hajaj,Ariel University,https://www.ariel.ac.il/wp/chen-hajaj,Zy2cIskAAAAJ,325.0,10.0
242,Vadim E. Levit,Ariel University,http://ariel.academia.edu/VadimLevit,iAIwEeAAAAAJ,1620.0,21.0
243,Adam Doupé,Arizona State University,http://adamdoupe.com,hsJqhNAAAAAJ,2603.0,25.0
244,Brian C. Nelson,Arizona State University,https://webapp4.asu.edu/directory/person/841981,R0PhbAYAAAAJ,3639.0,27.0
245,Deliang Fan,Arizona State University,https://dfan.engineering.asu.edu,sAflhJUAAAAJ,3257.0,33.0
246,Chaowei Xiao,Arizona State University,https://xiaocw11.github.io,Juoqtj8AAAAJ,4837.0,21.0
247,Tiffany Bao,Arizona State University,https://www.tiffanybao.com,mOraMN8AAAAJ,491.0,9.0
248,Joohyung Lee,Arizona State University,http://peace.eas.asu.edu,WeqC_-MAAAAJ,2796.0,27.0
249,Subbarao Kambhampati,Arizona State University,http://rakaposhi.eas.asu.edu,yl3L07sAAAAJ,14232.0,59.0
250,Jia Zou,Arizona State University,https://sites.google.com/view/jiazou-web/home,7Dnxbj0AAAAJ,474.0,11.0
251,Partha Dasgupta,Arizona State University,http://cactus.eas.asu.edu/partha,,,
252,Ming Zhao,Arizona State University,https://cidse.engineering.asu.edu/directory/zhao-ming,ZaB3G68AAAAJ,36577.0,85.0
253,Stephanie Forrest,Arizona State University,https://forrest.biodesign.asu.edu/index.html,rx56n5cAAAAJ,39353.0,79.0
254,Sandeep K. S. Gupta,Arizona State University,https://cidse.engineering.asu.edu/directory/gupta-sandeep,U9bcQkMAAAAJ,12992.0,59.0
255,Ni Trieu,Arizona State University,https://nitrieu.github.io,esITaOoAAAAJ,762.0,12.0
256,Michel A. Kinsy,Arizona State University,https://isearch.asu.edu/profile/472846,WACzXzoAAAAJ,1050.0,18.0
257,Eduardo Blanco,Arizona State University,https://isearch.asu.edu/profile/3996580,AqGa3-MAAAAJ,1134.0,14.0
258,Yezhou Yang,Arizona State University,https://yezhouyang.engineering.asu.edu,k2suuZgAAAAJ,3069.0,28.0
259,W. T. Tsai,Arizona State University,https://cidse.engineering.asu.edu/directory/tsai-wei-tek,,,
260,Kurt VanLehn,Arizona State University,http://www.public.asu.edu/~kvanlehn,hjYT3JYAAAAJ,23529.0,69.0
261,Huan Liu,Arizona State University,http://www.public.asu.edu/~huanliu,Dzf46C8AAAAJ,78965.0,124.0
262,Carole-Jean Wu,Arizona State University,http://faculty.engineering.asu.edu/carolewu,S1szbyAAAAAJ,3120.0,24.0
263,Rakibul Hasan,Arizona State University,https://rakib062.github.io,EuZ5pnwAAAAJ,195.0,7.0
264,Yan Shoshitaishvili,Arizona State University,http://www.yancomm.net,ff1RkwcAAAAJ,3519.0,22.0
265,Baoxin Li,Arizona State University,http://www.public.asu.edu/~bli24,,,
266,Mohamed Sarwat,Arizona State University,http://faculty.engineering.asu.edu/sarwat,kOc0x0MAAAAJ,2112.0,19.0
267,Fish Wang,Arizona State University,https://ruoyuwang.me,pi3Z8FgAAAAJ,2700.0,16.0
268,Ross Maciejewski,Arizona State University,http://rmaciejewski.faculty.asu.edu,nChgOjEAAAAJ,4926.0,39.0
269,K. Selçuk Candan,Arizona State University,http://aria.asu.edu/candan,keO-0s0AAAAJ,7806.0,40.0
270,Siddharth Srivastava,Arizona State University,http://siddharthsrivastava.net,H3ZnCqYAAAAJ,1901.0,18.0
271,Jed Crandall,Arizona State University,https://www.cs.unm.edu/~crandall,nOF9akgAAAAJ,2588.0,23.0
272,Andréa W. Richa,Arizona State University,http://www.public.asu.edu/~aricha,1LUuMc8AAAAJ,4984.0,36.0
273,Violet R. Syrotiuk,Arizona State University,http://www.public.asu.edu/~syrotiuk,,,
274,Arunabha Sen,Arizona State University,http://www.public.asu.edu/~halla,iGmVaU4AAAAJ,3426.0,29.0
275,Yalin Wang,Arizona State University,http://gsl.lab.asu.edu,F4tTgLQAAAAJ,6845.0,40.0
276,Hasan Davulcu,Arizona State University,http://www.public.asu.edu/~hdavulcu,P9IivpwAAAAJ,2621.0,27.0
277,Guoliang Xue,Arizona State University,https://optimization.asu.edu,9gBvN78AAAAJ,19404.0,65.0
278,Chitta Baral,Arizona State University,http://www.public.asu.edu/~cbaral,9Yd716IAAAAJ,9889.0,44.0
279,Charles J. Colbourn,Arizona State University,http://www.public.asu.edu/~ccolbou,,,
280,Georgios E. Fainekos,Arizona State University,http://www.public.asu.edu/~gfaineko,WGRYgBEAAAAJ,6755.0,38.0
281,James S. Collofello,Arizona State University,https://cidse.engineering.asu.edu/directory/collofello-james,,,
282,Aviral Shrivastava,Arizona State University,http://www.public.asu.edu/~ashriva6,zlzK-v0AAAAJ,3176.0,32.0
283,Rida A. Bazzi,Arizona State University,http://bazzi.faculty.asu.edu,FrMOlk8AAAAJ,1525.0,20.0
284,Heni Ben Amor,Arizona State University,https://cidse.engineering.asu.edu/directory/ben-amor-heni,,,
285,Hassan Ghasemzadeh,Arizona State University,https://chs.asu.edu/hassan-ghasemzadeh,29Tc_lEAAAAJ,4760.0,36.0
286,Gail-Joon Ahn,Arizona State University,http://www.public.asu.edu/~gahn1,_dzO69sAAAAJ,14821.0,58.0
287,David A. Umphress,Auburn University,http://www.eng.auburn.edu/~umphress/David_Umphress/DavidUmphress.html,adnNt1IAAAAJ,1150.0,15.0
288,James H. Cross,Auburn University,http://www.eng.auburn.edu/~cross,qOHTo_oAAAAJ,4166.0,16.0
289,Levent Yilmaz,Auburn University,http://www.eng.auburn.edu/~yilmaz,uPBKJewAAAAJ,3732.0,27.0
290,Kai H. Chang,Auburn University,http://www.eng.auburn.edu/~kchang,,,
291,Cheryl D. Seals,Auburn University,http://www.eng.auburn.edu/~sealscd,,,
292,Daniela Marghitu,Auburn University,http://www.eng.auburn.edu/~daniela,d2w-SswAAAAJ,1826.0,15.0
293,Dean Hendrix,Auburn University,http://www.auburn.edu/~hendrtd,,,
294,Xiao Qin,Auburn University,http://www.eng.auburn.edu/~xqin,877mtdkAAAAJ,12844.0,59.0
295,Alvin S. Lim,Auburn University,http://www.eng.auburn.edu/~lim,8yA8n4sAAAAJ,1875.0,17.0
296,Sanjeev Baskiyar,Auburn University,http://www.eng.auburn.edu/~baskiyar,hrOiwPIAAAAJ,4739.0,31.0
297,Saad Biaz,Auburn University,http://www.eng.auburn.edu/users/sbiaz,B4fHhe0AAAAJ,2411.0,23.0
298,Wei-Shinn Ku,Auburn University,http://www.eng.auburn.edu/~weishinn,ZQ87sO4AAAAJ,3631.0,31.0
299,Jeffrey L. Overbey,Auburn University,http://jeff.over.bz,ot-erTIAAAAJ,2736.0,12.0
300,Richard Chapman,Auburn University,https://www.eng.auburn.edu/comp/faculty,Ncn4IvUAAAAJ,120.0,7.0
301,N. Hari Narayanan,Auburn University,http://www.eng.auburn.edu/~naraynh,,,
302,Anthony Skjellum,Auburn University,http://www.eng.auburn.edu/directory/skjellum.html,j74j55gAAAAJ,14090.0,35.0
303,Yang Zhou,Auburn University,http://eng.auburn.edu/users/yangzhou,yvE8Po0AAAAJ,2823.0,22.0
304,James N. Smith,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=JASMITH8,vktau2YAAAAJ,19.0,2.0
305,Jason Orlosky,Augusta University,https://www.jeoresearch.com,QLSRDi8AAAAJ,874.0,17.0
306,Clément Aubert,Augusta University,https://spots.augusta.edu/caubert,mV9zWOoAAAAJ,214.0,8.0
307,Paul York,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=pyork1,ucRxkp8AAAAJ,426.0,8.0
308,Onyeka Ezenwoye,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=oezenwoye,WzzzVvoAAAAJ,441.0,12.0
309,Michael Dowell,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=mdowell,NzpqwxEAAAAJ,51.0,4.0
310,Nisha Panwar,Augusta University,https://sites.google.com/view/panwar,,,
311,Reza Rahaeimehr,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=RRAHAEIMEHR,,,
312,Harley D. Eades III,Augusta University,https://metatheorem.org,Nbb0YZEAAAAJ,194.0,7.0
313,Ronald Martin,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=RMARTI16,,,
314,Weming Xiang,Augusta University,https://xiangweiming.github.io,Vm_7JP8AAAAJ,2821.0,27.0
315,Michael Nowatkowski,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=MNOWATKOWSKI,6pNrf1MAAAAJ,217.0,8.0
316,Sarbottam Bhagat,Augusta University,https://www.augusta.edu/ccs/faculty.php,XibMQWIAAAAJ,109.0,2.0
317,Jeffrey D. Morris,Augusta University,https://www.augusta.edu/ccs/faculty.php,VWQQYTcAAAAJ,93.0,5.0
318,Mohsen Jozani,Augusta University,https://www.augusta.edu/ccs/faculty.php,rBRM8HYAAAAJ,136.0,4.0
319,Costas Busch,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=KBUSCH,VxzBbI0AAAAJ,1690.0,24.0
320,Gagan Agrawal,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=GAGRAWAL,kOUPR1sAAAAJ,9527.0,56.0
321,Hoda Maleki,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=HMALEKI,MFf4T7oAAAAJ,142.0,5.0
322,Edward Tremel,Augusta University,https://edwardtremel.com,7zX-PdgAAAAJ,139.0,5.0
323,Mark A. Harris,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=MARHARRIS1,eo1oWjoAAAAJ,934.0,15.0
324,Richard DeFrancisco,Augusta University,https://www3.cs.stonybrook.edu/~rdefrancisco,tcGjTOoAAAAJ,47.0,3.0
325,Gokila Dorai,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=GDORAI,VME6RWsAAAAJ,50.0,4.0
326,Jason Williams,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=JWILLIAMS45,wgRoG-kAAAAJ,21.0,3.0
327,Dariusz R. Kowalski,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=DKOWALSKI,npq3yLIAAAAJ,3989.0,35.0
328,Bogdan Chlebus,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=BCHLEBUS,_JWhZSAAAAAJ,2468.0,27.0
329,Ahmed Aleroud,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=AALEROUD,vW6NVIQAAAAJ,794.0,15.0
330,John J. Heslen,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=JHESLEN,xOmATMMAAAAJ,9.0,1.0
331,Peter Robinson,Augusta University,https://pwrobinson.github.io,DsPjnMQAAAAJ,1068.0,20.0
332,Ahmad Jbara,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=AJBARA,58rYtv0AAAAJ,595.0,10.0
333,Bernardo Pereira Nunes,Australian National University,https://comp.anu.edu.au/people/bernardo-nunes/,bPVrW_UAAAAJ,1068.0,16.0
334,Michael Norrish,Australian National University,https://cecs.anu.edu.au/people/michael-norrish,Ymd4ZfYAAAAJ,5080.0,24.0
335,Bui Quang Minh,Australian National University,https://cecs.anu.edu.au/people/minh-bui,UI0xN_QAAAAJ,27616.0,26.0
336,Jennyfer Lawrence Taylor,Australian National University,https://comp.anu.edu.au/people/jennyfer-taylor/,YojqErAAAAAJ,208.0,9.0
337,Giuseppe M. J. Barca,Australian National University,https://comp.anu.edu.au/people/giuseppe-barca/,bdx0QCoAAAAJ,700.0,12.0
338,Alex Potanin,Australian National University,https://comp.anu.edu.au/people/alex-potanin/,NUl2HRkAAAAJ,1347.0,21.0
339,Patrik Haslum,Australian National University,https://cs.anu.edu.au/people/patrik-haslum,XqbCCJIAAAAJ,3832.0,30.0
340,Charles Martin,Australian National University,http://cs.anu.edu.au/people/charles-martin,mTlH4G8AAAAJ,324.0,10.0
341,Felipe Trevizan,Australian National University,https://comp.anu.edu.au/people/felipe-trevizan/,AG1PRG4AAAAJ,425.0,11.0
342,Zhenchang Xing,Australian National University,https://cecs.anu.edu.au/people/zhenchang-xing,0vCxuH4AAAAJ,5493.0,41.0
343,Genevieve Bell,Australian National University,https://cybernetics.anu.edu.au/people/genevieve-bell/,,,
344,Alexandra Zafiroglu,Australian National University,https://cybernetics.anu.edu.au/people/alex-zafiroglu/,,,
345,Melina C. Vidoni,Australian National University,https://comp.anu.edu.au/people/melina-vidoni/,Th-fldcAAAAJ,75.0,4.0
346,Bob McKay,Australian National University,https://cecs.anu.edu.au/people/robert-ian-mckay,BphNXV8AAAAJ,10805.0,51.0
347,Josh Andres,Australian National University,https://cybernetics.anu.edu.au/people/josh-andres/,,,
348,Peter Christen,Australian National University,https://cs.anu.edu.au/people/peter-christen,oz-2CXsAAAAJ,14054.0,47.0
349,Alwen Fernanto Tiu,Australian National University,https://cecs.anu.edu.au/people/alwen-tiu,92pa9z8AAAAJ,2336.0,27.0
350,Armin Haller,Australian National University,https://cs.anu.edu.au/people/armin-haller,BehUprAAAAAJ,2641.0,24.0
351,Nisansala Yatapanage,Australian National University,https://comp.anu.edu.au/people/nisansala-yatapanage/,_Kgwm9YAAAAJ,277.0,9.0
352,Penny Kyburz,Australian National University,https://cs.anu.edu.au/people/penny-kyburz,mrvBuvsAAAAJ,3978.0,18.0
353,Nick Barnes,Australian National University,https://comp.anu.edu.au/people/nick-barnes/,yMXs1WcAAAAJ,5589.0,35.0
354,Priscilla Kan John,Australian National University,https://cs.anu.edu.au/people/priscilla-kan-john,,,
355,Rajeev Goré,Australian National University,https://cs.anu.edu.au/people/rajeev-gore,2lWIhEgAAAAJ,2770.0,27.0
356,Thomas Haines,Australian National University,https://comp.anu.edu.au/people/thomas-haines/,bbt2PloAAAAJ,211.0,7.0
357,Peter Höfner,Australian National University,https://cs.anu.edu.au/people/peter-hoefner,JbCZr9sAAAAJ,1543.0,22.0
358,Katherine A. Daniel,Australian National University,https://cybernetics.anu.edu.au/people/katherine-daniell/,TIQVsWEAAAAJ,2511.0,23.0
359,Graham J. Williams,Australian National University,https://comp.anu.edu.au/people/graham-williams/,08HEV_kAAAAJ,7351.0,32.0
360,Yu Lin,Australian National University,https://cecs.anu.edu.au/people/yu-lin,KDwSQ0gAAAAJ,2429.0,20.0
361,Miaomiao Liu,Australian National University,https://comp.anu.edu.au/people/miaomiao-liu/,ptAR7tUAAAAJ,1490.0,17.0
362,Ranald Alexander Clouston,Australian National University,https://cs.anu.edu.au/people/ranald-clouston,_7YKlyMAAAAJ,502.0,11.0
363,Matthew Hole,Australian National University,https://comp.anu.edu.au/people/matthew-hole/,BoPimVUAAAAJ,1840.0,25.0
364,Qing Wang,Australian National University,http://users.cecs.anu.edu.au/~u5170295,,,
365,Charles Gretton,Australian National University,https://cecs.anu.edu.au/people/charles-gretton,C6mgJ_QAAAAJ,973.0,15.0
366,Sid Chi-Kin Chau,Australian National University,https://comp.anu.edu.au/people/sid-chau/,RBHNdYkAAAAJ,2154.0,27.0
367,Stephen Blackburn,Australian National University,http://users.cecs.anu.edu.au/~steveb,HgSTO7oAAAAJ,5498.0,32.0
368,Hanna Suominen,Australian National University,https://cs.anu.edu.au/people/hanna-suominen,o4qymo4AAAAJ,2499.0,26.0
369,Kee Siong Ng,Australian National University,https://cs.anu.edu.au/people/kee-siong-ng,4bL3ThUAAAAJ,1252.0,15.0
370,Kerry L. Taylor,Australian National University,https://cs.anu.edu.au/people/kerry-taylor,-0XaEQkAAAAJ,4890.0,26.0
371,Hanna Kurniawati,Australian National University,https://cs.anu.edu.au/people/hanna-kurniawati,JkjFXbAAAAAJ,2674.0,18.0
372,Dirk Pattinson,Australian National University,https://cs.anu.edu.au/people/dirk-pattinson,_QbFzhkAAAAJ,2302.0,24.0
373,Lexing Xie,Australian National University,https://cs.anu.edu.au/people/lexing-xie,u0xUDSoAAAAJ,8603.0,42.0
374,Pascal Bercher,Australian National University,https://cs.anu.edu.au/people/pascal-bercher,UuK7xYsAAAAJ,1436.0,23.0
375,Liang Zheng,Australian National University,https://cs.anu.edu.au/people/liang-zheng,vNHqr3oAAAAJ,23208.0,47.0
376,Amanda S. Barnard,Australian National University,https://cs.anu.edu.au/people/amanda-s-barnard,lGtwfOQAAAAJ,11507.0,54.0
377,Robert Ian McKay,Australian National University,https://cs.anu.edu.au/people/robert-ian-mckay,MVjWALEAAAAJ,3664.0,28.0
378,John K. Slaney,Australian National University,https://cs.anu.edu.au/people/john-slaney,5Cah4boAAAAJ,2905.0,27.0
379,Brendan D. McKay,Australian National University,https://cs.anu.edu.au/people/brendan-mckay,3nV4EKwAAAAJ,12386.0,57.0
380,Stephen Gould,Australian National University,http://users.cecs.anu.edu.au/~sgould,YvdzeM8AAAAJ,12370.0,42.0
381,Alban Grastien,Australian National University,https://cs.anu.edu.au/people/alban-grastien,87u0x6UAAAAJ,1579.0,19.0
382,Richard Hartley,Australian National University,http://axiom.anu.edu.au/~hartley,cHia5p0AAAAJ,65826.0,82.0
383,Hongdong Li,Australian National University,http://users.cecs.anu.edu.au/~hongdong,JrQxdmUAAAAJ,5344.0,33.0
384,Yoshihiro Maruyama,Australian National University,https://cs.anu.edu.au/people/youshihiro-maruyama,,,
385,Quanling Deng,Australian National University,https://comp.anu.edu.au/people/quanling-deng/,PBGaQ44AAAAJ,331.0,11.0
386,Jochen Trumpf,Australian National University,http://users.cecs.anu.edu.au/~trumpf,c-ZZKpAAAAAJ,2977.0,27.0
387,Richard P. Brent,Australian National University,http://wwwmaths.anu.edu.au/~brent,TRcAF4cAAAAJ,19968.0,56.0
388,John Lloyd,Australian National University,https://cs.anu.edu.au/people/john-lloyd,ko4eO0wAAAAJ,14106.0,32.0
389,Yuan-Sen Ting,Australian National University,https://comp.anu.edu.au/people/yuan-sen-ting/,FNvucsoAAAAJ,3996.0,35.0
390,Jochen Renz,Australian National University,http://users.cecs.anu.edu.au/~jrenz,YlsJH-IAAAAJ,4304.0,28.0
391,Ben Swift,Australian National University,https://cs.anu.edu.au/people/ben-swift,OQdYgLEAAAAJ,251.0,9.0
392,Brian Anderson,Australian National University,http://users.cecs.anu.edu.au/~briandoa,,,
393,Shoaib Akram,Australian National University,https://cs.anu.edu.au/people/shoaib-akram,vwB9Q54AAAAJ,334.0,11.0
394,Robert E. Mahony,Australian National University,http://users.cecs.anu.edu.au/Robert.Mahony,GbLX3cIAAAAJ,20030.0,55.0
395,Antony L. Hosking,Australian National University,https://cs.anu.edu.au/people/tony-hosking,5LINiuEAAAAJ,5199.0,30.0
396,Sylvie Thiébaux,Australian National University,http://users.cecs.anu.edu.au/~thiebaux,UliUD0gAAAAJ,3720.0,34.0
397,Pratik Narang,BITS Pilani,https://www.bits-pilani.ac.in/pilani/pratiknarang/profile,YyCGRO8AAAAJ,912.0,17.0
398,Sundaresan Raman,BITS Pilani,http://www.bits-pilani.ac.in/pilani/sundaresanraman/profile,,,
399,Sundar Balasubramaniam,BITS Pilani,http://www.bits-pilani.ac.in/pilani/sundarb/profile,2E9w-LgAAAAJ,1204.0,21.0
