,name,affiliation,homepage,scholar_id,citations,h-index
22566,Ueli M. Maurer,ETH Zurich,https://www.crypto.ethz.ch/~maurer,TSsq3GMAAAAJ,18559.0,65.0
22567,Ueli Maurer,ETH Zurich,https://www.crypto.ethz.ch/~maurer,TSsq3GMAAAAJ,18559.0,65.0
22568,Uffe Høgsbro Thygesen,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE,,
22569,Uffe Kjærulff,Aalborg University,http://personprofil.aau.dk/102267?lang=en,NOSCHOLARPAGE,,
22570,Ufuk Celikcan,Hacettepe University,https://web.cs.hacettepe.edu.tr/~celikcan,CH-5yWQAAAAJ,126.0,6.0
22571,Ugo Buy,University of Illinois at Chicago,https://www.cs.uic.edu/Buy,8sz_AGoAAAAJ,2485.0,19.0
22572,Ugo Montanari,University of Pisa,http://www.di.unipi.it/~ugo,NOSCHOLARPAGE,,
22573,Ugo Vaccaro,University of Salerno,http://www.di.unisa.it/~uv,TSpglVcAAAAJ,6345.0,39.0
22574,Ugur Çetintemel,Brown University,https://cs.brown.edu/people/faculty/ugur,NOSCHOLARPAGE,,
22575,Ugur Dogrusoz,Bilkent University,http://www.cs.bilkent.edu.tr/~ugur,C79osIsAAAAJ,26767.0,32.0
22576,Ugur Dogrusöz,Bilkent University,http://www.cs.bilkent.edu.tr/~ugur,C79osIsAAAAJ,26767.0,32.0
22577,Ugur Güdükbay,Bilkent University,http://www.cs.bilkent.edu.tr/~gudukbay/home.html,qbE6pMIAAAAJ,3461.0,27.0
22578,Uichin Lee,KAIST,http://ic.kaist.ac.kr/wiki/wiki.cgi?UichinLee,Sc2pBzYAAAAJ,10055.0,51.0
22579,Ujwal Gadiraju,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/software-technology/web-information-systems/people/ujwal-gadiraju,FX7BF6QAAAAJ,2024.0,23.0
22580,Ujwal Kumar Gadiraju,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/software-technology/web-information-systems/people/ujwal-gadiraju,FX7BF6QAAAAJ,2024.0,23.0
22581,Ujwala Baruah,National Institute of Technology Silchar,http://cs.nits.ac.in/ujwala,BD2ObywAAAAJ,71.0,5.0
22582,Ulf Assarsson,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/uffe.aspx,zfI86n8AAAAJ,2667.0,24.0
22583,Ulf Leser,Humboldt University of Berlin,https://www.informatik.hu-berlin.de/forschung/gebiete/wbi,VKfq59gAAAAJ,10026.0,50.0
22584,Uli Sattler,University of Manchester,http://www.cs.man.ac.uk/~sattler,NOSCHOLARPAGE,,
22585,Uli Sorger,University of Luxembourg,http://wwwen.uni.lu/recherche/fstc/computer_science_and_communications_research_unit/members/ulrich_sorger,NOSCHOLARPAGE,,
22586,Uli Wagner,IST Austria,https://ist.ac.at/research/research-groups/wagner-group,9sN4N1wAAAAJ,2490.0,16.0
22587,Uli Wagner 0001,IST Austria,https://ist.ac.at/research/research-groups/wagner-group,9sN4N1wAAAAJ,2490.0,16.0
22588,Ulle Endriss,University of Amsterdam,https://staff.science.uva.nl/u.endriss,qKmgGU0AAAAJ,6352.0,40.0
22589,Ullrich Hustadt,University of Liverpool,http://www.csc.liv.ac.uk/~ullrich,Waf2HIoAAAAJ,3449.0,33.0
22590,Ullrich Köthe,Heidelberg University,https://hci.iwr.uni-heidelberg.de/vislearn/people/ullrich-koethe,gt-yaNMAAAAJ,5973.0,38.0
22591,Ulrich Brüning 0001,Heidelberg University,https://ra.ziti.uni-heidelberg.de/cag/staff/u-bruening,NOSCHOLARPAGE,,
22592,Ulrich Carsten Meyer,Goethe University Frankfurt,https://ae.cs.uni-frankfurt.de/staff/ulrich_meyer.html,VUrYB2cAAAAJ,2801.0,28.0
22593,Ulrich Endriss,University of Amsterdam,https://staff.science.uva.nl/u.endriss,qKmgGU0AAAAJ,6352.0,40.0
22594,Ulrich Günther,University of Auckland,http://www.tcs.auckland.ac.nz/~ulrich,NOSCHOLARPAGE,,
22595,Ulrich Hoppe,University of Duisburg-Essen,https://www.collide.info/de/mitarbeiter,NOSCHOLARPAGE,,
22596,Ulrich K. Sorger,University of Luxembourg,http://wwwen.uni.lu/recherche/fstc/computer_science_and_communications_research_unit/members/ulrich_sorger,NOSCHOLARPAGE,,
22597,Ulrich Kremer,Rutgers University,http://www.cs.rutgers.edu/~uli,NOSCHOLARPAGE,,
22598,Ulrich Meyer 0001,Goethe University Frankfurt,https://ae.cs.uni-frankfurt.de/staff/ulrich_meyer.html,VUrYB2cAAAAJ,2801.0,28.0
22599,Ulrich Neumann,University of Southern California,http://graphics.usc.edu/cgit/un.html,NOSCHOLARPAGE,,
22600,Ulrich Rüde,University of Erlangen–Nuremberg,https://www.cs10.tf.fau.de/person/ulrich-ruede,CizztzwAAAAJ,8055.0,46.0
22601,Ulrich Schmid 0001,TU Wien,https://ti.tuwien.ac.at/ecs/people/schmid,NOSCHOLARPAGE,,
22602,Ulrich Sorger,University of Luxembourg,http://wwwen.uni.lu/recherche/fstc/computer_science_and_communications_research_unit/members/ulrich_sorger,NOSCHOLARPAGE,,
22603,Ulrich Speidel,University of Auckland,http://www.tcs.auckland.ac.nz/~ulrich,NOSCHOLARPAGE,,
22604,Ulrik Larsen,Aalborg University,http://ulrik.blog.aau.dk,Z3FXuI0AAAAJ,1447.0,18.0
22605,Ulrik Nyman,Aalborg University,http://ulrik.blog.aau.dk,Z3FXuI0AAAAJ,1447.0,18.0
22606,Ulrik Schroeder,RWTH Aachen,http://learntech.rwth-aachen.de/schroeder,8EYyC1MAAAAJ,4770.0,28.0
22607,Ulrike Lechner,Bundeswehr University Munich,https://www.unibw.de/wirtschaftsinformatik,OzCAdaMAAAAJ,1843.0,19.0
22608,Ulrike Lucke,University of Potsdam,https://www.uni-potsdam.de/de/multimedia/team/profdr-inghabilulrikelucke,NOSCHOLARPAGE,,
22609,Ulrike Meyer,RWTH Aachen,https://itsec.rwth-aachen.de/people/prof.-dr.-ulrike-meyer,y9RHiq0AAAAJ,5110.0,32.0
22610,Ulrike Sattler,University of Manchester,http://www.cs.man.ac.uk/~sattler,NOSCHOLARPAGE,,
22611,Ulrike Stege,University of Victoria,http://webhome.cs.uvic.ca/~stege/Ulrike_Steges_Homepage/Welcome.html,1Zp5jw8AAAAJ,1930.0,26.0
22612,Ulrike Thomas,TU Chemnitz,https://www.tu-chemnitz.de/etit/robosys/professorship/thomas.php,UKjluxMAAAAJ,1128.0,17.0
22613,Ulrike von Luxburg,University of Tübingen,http://www.tml.cs.uni-tuebingen.de/team/luxburg/index.php,mMifMdoAAAAJ,16277.0,40.0
22614,Uluc Saranli,Middle East Technical University,http://user.ceng.metu.edu.tr/~saranli,#NAME?,,
22615,Uluç Saranli,Middle East Technical University,http://user.ceng.metu.edu.tr/~saranli,#NAME?,,
22616,Ulug Bayazit,Istanbul Technical University,http://web.itu.edu.tr/ulugbayazit,NOSCHOLARPAGE,,
22617,Ulugbek Kamilov,Washington University in St. Louis,https://sites.wustl.edu/cigwww,3qYUSDwAAAAJ,2491.0,26.0
22618,Ulugbek S. Kamilov,Washington University in St. Louis,https://sites.wustl.edu/cigwww,3qYUSDwAAAAJ,2491.0,26.0
22619,Umakishore Ramachandran,Georgia Institute of Technology,http://www.cc.gatech.edu/~rama,J1tqbNAAAAAJ,5736.0,38.0
22620,Umang Bhaskar,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~umang,NOSCHOLARPAGE,,
22621,Umang Mathur 0001,National University of Singapore,https://www.comp.nus.edu.sg/~umathur,6rB8UjgAAAAJ,195.0,8.0
22622,Umberto Nanni,Sapienza University of Rome,http://www.diag.uniroma1.it/users/umberto%20nanni,aJKaghoAAAAJ,2186.0,25.0
22623,Umberto Villano,University of Sannio,https://www.unisannio.it/en/user/156/curriculum,TDSUcuIAAAAJ,2006.0,24.0
22624,Umesh Bellur,IIT Bombay,https://www.cse.iitb.ac.in/~umesh,WnjGMjIAAAAJ,1836.0,23.0
22625,Umesh V. Vazirani,Univ. of California - Berkeley,http://www.cs.berkeley.edu/~vazirani,NOSCHOLARPAGE,,
22626,Ümit V. Çatalyürek,Georgia Institute of Technology,https://www.cc.gatech.edu/~umit,OLDMURQAAAAJ,11595.0,58.0
22627,Umut A. Acar,Carnegie Mellon University,http://www.umut-acar.org,wJ4NywgAAAAJ,3751.0,32.0
22628,Un-Ku Moon,Oregon State University,http://web.engr.oregonstate.edu/~moon,NOSCHOLARPAGE,,
22629,Unaizah Hanum Binti Obaidellah,University of Malaya,https://umexpert.um.edu.my/unaizah,NOSCHOLARPAGE,,
22630,Uno Holmer,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/holmer.aspx,NOSCHOLARPAGE,,
22631,Upulee Kanewala,Montana State University,https://www.cs.montana.edu/directory/1812043/upulee-kanewala,WIG-usAAAAAJ,553.0,11.0
22632,Uri C. Weiser,Technion,http://webee.technion.ac.il/people/weiser,ctN8BtoAAAAJ,6224.0,30.0
22633,Uri M. Ascher,University of British Columbia,https://www.cs.ubc.ca/~ascher,eX08ztMAAAAJ,17203.0,52.0
22634,Uri Stemmer,Tel Aviv University,https://english.tau.ac.il/profile/uristemmer,Ew7QLzsAAAAJ,1407.0,17.0
22635,Uri Shalit,Technion,https://cs.nyu.edu/~shalit,aeGDj-IAAAAJ,4292.0,25.0
22636,Uri Wilensky,Northwestern University,http://ccl.northwestern.edu/uri,NOSCHOLARPAGE,,
22637,Uri Zwick,Tel Aviv University,http://www.math.tau.ac.il/~zwick,wwkJvoMAAAAJ,11716.0,51.0
22638,Uriel Feige,Weizmann Institute of Science,https://www.weizmann.ac.il/pages/search/people?language=english&single=1&person_id=2304,NOSCHOLARPAGE,,
22639,Urs Hengartner,University of Waterloo,https://cs.uwaterloo.ca/~uhengart,FPSbtssAAAAJ,3951.0,35.0
22640,Ursula H. Augsdörfer,Graz University of Technology,https://www.tugraz.at/institute/cgv/ursula-augsdoerfer,JmsBIc8AAAAJ,389.0,9.0
22641,Ursula Martin,University of Oxford,https://www.cs.ox.ac.uk/people/ursula.martin,dM-hgFkAAAAJ,1250.0,21.0
22642,Usman R. Alim,University of Calgary,http://pages.cpsc.ucalgary.ca/~ualim,bTkaKOcAAAAJ,247.0,9.0
22643,Usman Roshan,NJIT,http://cs.njit.edu/usman,8GkpkAIAAAAJ,1287.0,15.0
22644,Usman W. Roshan,NJIT,http://cs.njit.edu/usman,8GkpkAIAAAAJ,1287.0,15.0
22645,Uta Hinrichs,University of St Andrews,http://www.utahinrichs.de,kGPAR0YAAAAJ,1859.0,21.0
22646,Ute Bormann,University of Bremen,https://www.szi.uni-bremen.de/wp-content/uploads/2012/09/p-rn.pdf,NOSCHOLARPAGE,,
22647,Ute Schmid,University of Bamberg,https://www.uni-bamberg.de/en/cogsys/schmid,fJXIVKsAAAAJ,2696.0,26.0
22648,Utku Kalay,Yıldız Technical University,https://www.ce.yildiz.edu.tr/personal/utkuk?lang=en,NOSCHOLARPAGE,,
22649,Uvais A. Qidwai,Qatar University,http://www.qu.edu.qa/engineering/computer/faculty/uvais.php,_-GqsbMAAAAJ,1433.0,16.0
22650,Uvais Qidwai,Qatar University,http://www.qu.edu.qa/engineering/computer/faculty/uvais.php,_-GqsbMAAAAJ,1433.0,16.0
22651,Uwe Aickelin,University of Melbourne,https://www.findanexpert.unimelb.edu.au/display/person815636,aQTBV2wAAAAJ,12691.0,58.0
22652,Uwe Assmann,TU Dresden,http://www1.inf.tu-dresden.de/~ua1,KiiBpMgAAAAJ,3985.0,32.0
22653,Uwe Aßmann,TU Dresden,http://www1.inf.tu-dresden.de/~ua1,KiiBpMgAAAAJ,3985.0,32.0
22654,Uwe Baumgarten,TU Munich,http://www.os.in.tum.de/personen/baumgarten,NOSCHOLARPAGE,,
22655,Uwe Brinkschulte,Goethe University Frankfurt,https://www.es.cs.uni-frankfurt.de/team/Uwe_Brinkschulte/?id=9,NOSCHOLARPAGE,,
22656,Uwe D. Hanebeck,Karlsruhe Institute of Technology,https://isas.iar.kit.edu/de/Mitarbeiter_Hanebeck.php,q-f3ITAAAAAJ,9266.0,43.0
22657,Uwe Egly,TU Wien,http://www.kr.tuwien.ac.at/staff/egly,NOSCHOLARPAGE,,
22658,Uwe Glässer,Simon Fraser University,http://www.cs.sfu.ca/~glaesser,NOSCHOLARPAGE,,
22659,Uwe M. Borghoff,Bundeswehr University Munich,https://www.unibw.de/inf2/personen/professoren/borghoff,Xn-P8FwAAAAJ,3097.0,23.0
22660,Uwe Naumann,RWTH Aachen,https://www.stce.rwth-aachen.de/people/uwe-naumann,vRVzEDMAAAAJ,3288.0,27.0
22661,Uwe Nestmann,TU Berlin,https://www.mtv.tu-berlin.de/nestmann,8zjcWf0AAAAJ,1369.0,20.0
22662,Uwe Petersohn,TU Dresden,https://www.inf.tu-dresden.de/content/institutes/ki/awv/Personen/petersohn.de.html,NOSCHOLARPAGE,,
22663,Uwe Reyle,University of Stuttgart,http://www.ims.uni-stuttgart.de/institut/mitarbeiter/uwe,NOSCHOLARPAGE,,
22664,Uwe Röhm,University of Sydney,http://www.it.usyd.edu.au/~roehm,hJjASywAAAAJ,1447.0,19.0
22665,Uwe Schöning,University of Ulm,https://www.uni-ulm.de/schoening,hDW4Ak8AAAAJ,6586.0,38.0
22666,Uwe Schwiegelshohn,TU Dortmund,http://www.irf.tu-dortmund.de/cms/en/Institute/Staff/Head/Prof__Dr_-Ing__Uwe_Schwiegelshohn.html,Wz5HfLYAAAAJ,4642.0,29.0
22667,Uwe Zdun,University of Vienna,https://cs.univie.ac.at/uwe.zdun,jLm9DCkAAAAJ,6132.0,38.0
22668,Uyen Trang Nguyen,York University,http://www.cse.yorku.ca/~utn,eo1FpKIAAAAJ,2030.0,20.0
22669,Uzi Vishkin,University of Maryland - College Park,https://www.cs.umd.edu/people/vishkin,1r8HluQAAAAJ,13811.0,59.0
22670,V. G. Vovk,Royal Holloway University of London,https://pure.royalholloway.ac.uk/portal/en/persons/vladimir-vovk_74ed8b21-d9d7-4ab6-8dbf-6f177b91b945.html,GJE29ekAAAAJ,12448.0,53.0
22671,V. John Mathews,Oregon State University,http://eecs.oregonstate.edu/people/mathews-v-john,NOSCHOLARPAGE,,
22672,V. K. Prasanna Kumar,University of Southern California,http://ceng.usc.edu/~prasanna,4FQXSP8AAAAJ,24337.0,74.0
22673,V. Kamakoti 0001,IIT Madras,http://rise.cse.iitm.ac.in/people/faculty/kama/kama.html,n_Ck-8UAAAAJ,178.0,5.0
22674,V. Krishna Nandivada,IIT Madras,http://www.cse.iitm.ac.in/~krishna,kbgu7ccAAAAJ,502.0,12.0
22675,V. N. Muralidhara,IIIT Bangalore,http://www.iiitb.ac.in/faculty_page.php?name=VNMuralidhara,qYHo_C4AAAAJ,161.0,5.0
22676,V. N. Venkatakrishnan,University of Illinois at Chicago,https://www.cs.uic.edu/~venkat,6enh82kAAAAJ,4858.0,37.0
22677,V. Ramasubramanian,IIIT Bangalore,http://www.iiitb.ac.in/faculty_page.php?name=VRamasubramanian,Eb87kPkAAAAJ,1010.0,15.0
22678,V. S. Anil Kumar 0001,University of Virginia,https://engineering.virginia.edu/faculty/anil-vullikanti,MNJ-E9UAAAAJ,10225.0,42.0
22679,V. S. Lakshmanan,University of British Columbia,https://www.cs.ubc.ca/~laks,_RCsaOsAAAAJ,20035.0,73.0
22680,V. S. Subrahmanian,Dartmouth College,https://faculty-directory.dartmouth.edu/vs-subrahmanian,PLt9wB8AAAAJ,24589.0,75.0
22681,V. Sridhar,IIIT Bangalore,http://www.iiitb.ac.in/faculty_page.php?name=VSridhar,NOSCHOLARPAGE,,
22682,V. Sriram Siddhardh Nadendla,Missouri University of Technology,https://sites.google.com/a/mst.edu/nadendla,_xQ3PSoAAAAJ,324.0,11.0
22683,V. Susheela Devi,IISc Bangalore,http://www.csa.iisc.ac.in/~susheela,NOSCHOLARPAGE,,
22684,V. Vijaya Saradhi,IIT Guwahati,https://www.iitg.ernet.in/saradhi,1DpQo5AAAAAJ,1142.0,17.0
22685,V. Vinod,Massachusetts Institute of Technology,http://www.mit.edu/~vinodv,a8jIPIkAAAAJ,23715.0,60.0
22686,V. Wiktor Marek,University of Kentucky,https://www.cs.uky.edu/~marek,NOSCHOLARPAGE,,
22687,Václav Hlavác,Czech Technical University,http://people.ciirc.cvut.cz/hlavac,zgcPE9kAAAAJ,16032.0,37.0
22688,Vaclav Prenosil,Masaryk University,https://www.muni.cz/en/people/169249,DFSqdsEAAAAJ,,
22689,Vadim Bulitko,University of Alberta,http://ircl.cs.ualberta.ca,a93MQNQAAAAJ,2817.0,27.0
22690,Vadim E. Levit,Ariel University,http://ariel.academia.edu/VadimLevit,iAIwEeAAAAAJ,1620.0,21.0
22691,Vagelis Hristidis,Univ. of California - Riverside,http://www.cs.ucr.edu/~vagelis,nKR2tGvMLFMC,8721.0,37.0
22692,Vagelis Papalexakis,Univ. of California - Riverside,https://www.cs.cmu.edu/~epapalex,2P1kinAAAAAJ,5031.0,32.0
22693,Vagn Lundsgaard Hansen,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE,,
22694,Vagner S. Rosa,Federal University of Rio Grande,http://www.vagner.c3.furg.br,NOSCHOLARPAGE,,
22695,Vagner Santos Da Rosa,Federal University of Rio Grande,http://www.vagner.c3.furg.br,NOSCHOLARPAGE,,
22696,Vahid Abolghasemi,University of Essex,https://www.essex.ac.uk/people/abolg46201/vahid-abolghasemi,WPumu9wAAAAJ,1573.0,19.0
22697,Vahid Behbood,University of Technology Sydney,https://www.uts.edu.au/staff/vahid.behbood,knsojo8AAAAJ,1179.0,13.0
22698,Vahid Garousi,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=v.garousi,QegkmZcAAAAJ,5373.0,39.0
22699,Vahid Garousi-Yusifoglu,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=v.garousi,QegkmZcAAAAJ,5373.0,39.0
22700,Vaidy S. Sunderam,Emory University,https://cs.emory.edu/~vss,6k7bp8IAAAAJ,14872.0,43.0
22701,Vaithianathan Mani Venkatasubramanian,Washington State University,http://www.eecs.wsu.edu/~mani,NOSCHOLARPAGE,,
22702,Val Breazu-Tannen,University of Pennsylvania,http://www.cis.upenn.edu/~val,NOSCHOLARPAGE,,
22703,Val Tannen,University of Pennsylvania,http://www.cis.upenn.edu/~val,NOSCHOLARPAGE,,
22704,Valdis Berzins,Naval Postgraduate School,http://faculty.nps.edu/berzins/NPSVita_berzins.htm,NOSCHOLARPAGE,,
22705,Valentina A. M. Tamma,University of Liverpool,http://www.csc.liv.ac.uk/~valli,tYimqvsAAAAJ,2101.0,24.0
22706,Valentina Boeva,ETH Zurich,http://boevalab.inf.ethz.ch,f196u4IAAAAJ,4028.0,29.0
22707,Valentina Nisi,Universidade de Lisboa,https://www.valentinanisi.com,1vA3h5IAAAAJ,1440.0,18.0
22708,Valentine Kabanets,Simon Fraser University,http://www.cs.sfu.ca/~kabanets,NOSCHOLARPAGE,,
22709,Valeria Bertacco,University of Michigan,http://web.eecs.umich.edu/~valeria,IXiAPMoAAAAJ,6492.0,43.0
22710,Valerie E. Taylor,Texas A&M University,https://engineering.tamu.edu/cse/people/vtaylor,UUWrt60AAAAJ,4493.0,31.0
22711,Valerie King,University of Victoria,http://webhome.cs.uvic.ca/~val,XS-XGGoAAAAJ,6928.0,38.0
22712,Valerie Taylor 0001,Texas A&M University,https://engineering.tamu.edu/cse/people/vtaylor,UUWrt60AAAAJ,4493.0,31.0
22713,Valerio Pascucci,University of Utah,http://www.pascucci.org,Wh-qjBsAAAAJ,14688.0,63.0
22714,Valerio Selis,University of Liverpool,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/valerio-selis,PeaYlmIAAAAJ,108.0,5.0
22715,Valerio Terragni,University of Auckland,https://valerio-terragni.github.io,ifF-jLQAAAAJ,415.0,10.0
22716,Valeriu Breazu,University of Pennsylvania,http://www.cis.upenn.edu/~val,NOSCHOLARPAGE,,
22717,Valmir C. Barbosa,UFRJ,http://www.cos.ufrj.br/~valmir,NOSCHOLARPAGE,,
22718,Valmir Carneiro Barbosa,UFRJ,http://www.cos.ufrj.br/~valmir,NOSCHOLARPAGE,,
22719,Valsamis Ntouskos,Sapienza University of Rome,http://www.diag.uniroma1.it/users/valsamis%20ntouskos,pgCLEjQAAAAJ,322.0,10.0
22720,Valtteri Niemi,University of Helsinki,https://researchportal.helsinki.fi/en/persons/valtteri-niemi,epkVo2cAAAAJ,4730.0,30.0
22721,Vambola Leping,University of Tartu,http://www.ut.ee/en/vambola-leping,NOSCHOLARPAGE,,
22722,Van Bang Le,University of Rostock,https://users.informatik.uni-rostock.de/~le,wg7YPO4AAAAJ,3805.0,22.0
22723,Vana Kalogeraki,AUEB,http://www2.cs.aueb.gr/~vana,2lpWTDYAAAAJ,7739.0,38.0
22724,Vandana Agarwal,BITS Pilani,http://universe.bits-pilani.ac.in/pilani/vandana/profile,NOSCHOLARPAGE,,
22725,Vander Alves,Universidade de Brasília,https://sites.google.com/site/vanderalves,b-u7SxQAAAAJ,2025.0,23.0
22726,Vanderlei Bonato,USP-ICMC,http://lcr.icmc.usp.br/web/members/vanderlei-bonato/index.html,zpk7tC0AAAAJ,655.0,11.0
22727,Vanessa Braganholo,UFF,http://www2.ic.uff.br/~vanessa,QT9-AZ4AAAAJ,1886.0,23.0
22728,Vanessa Braganholo Murta,UFF,http://www2.ic.uff.br/~vanessa,QT9-AZ4AAAAJ,1886.0,23.0
22729,Vanessa Frías-Martínez,University of Maryland - College Park,https://www.cs.umd.edu/people/vfrias,R0L7Y50AAAAJ,2426.0,26.0
22730,Vanessa J. Teague,University of Melbourne,https://people.eng.unimelb.edu.au/vjteague,3CVS_xYAAAAJ,2359.0,25.0
22731,Vanessa P. Braganholo,UFF,http://www2.ic.uff.br/~vanessa,QT9-AZ4AAAAJ,1886.0,23.0
22732,Vanessa Teague,University of Melbourne,https://people.eng.unimelb.edu.au/vjteague,3CVS_xYAAAAJ,2359.0,25.0
22733,Vanessa de Paula Braganholo,UFF,http://www2.ic.uff.br/~vanessa,QT9-AZ4AAAAJ,1886.0,23.0
22734,Vangelis Markakis,AUEB,http://pages.cs.aueb.gr/~markakis,NOSCHOLARPAGE,,
22735,Vangelis Metsis,Texas State University,http://cs.txstate.edu/~v_m137,7hDSfoQAAAAJ,2404.0,17.0
22736,Vania Dimitrova,University of Leeds,https://eps.leeds.ac.uk/computing/staff/184/professor-vania-dimitrova,cDrHc2YAAAAJ,3350.0,29.0
22737,Vania G. Dimitrova,University of Leeds,https://eps.leeds.ac.uk/computing/staff/184/professor-vania-dimitrova,cDrHc2YAAAAJ,3350.0,29.0
22738,Varmo Vene,University of Tartu,http://www.ut.ee/en/read-why-varmo-vene-running-dean,AR7YQTUAAAAJ,1241.0,22.0
22739,Varsha Apte,IIT Bombay,https://www.cse.iitb.ac.in/~varsha,g2oLiH4AAAAJ,881.0,17.0
22740,Varun Chandola,University at Buffalo,http://www.cse.buffalo.edu/~chandola,07Z4HAQAAAAJ,14651.0,22.0
22741,Varun Dutt,IIT Mandi,https://faculty.iitmandi.ac.in/~varun,jly9u8AAAAAJ,4013.0,27.0
22742,Varun Kanade,University of Oxford,http://www.cs.ox.ac.uk/people/varun.kanade,NOSCHOLARPAGE,,
22743,Varun Mishra 0001,Northeastern University,https://khoury.northeastern.edu/~varun,2tP2D7MAAAAJ,301.0,11.0
22744,Vasa Curcin,King's College London,https://www.kcl.ac.uk/people/vasa-curcin,X9VrDxkAAAAJ,3514.0,30.0
22745,Vasant G. Honavar,Pennsylvania State University,https://www.eecs.psu.edu/departments/directory-detail-g.aspx?q=vuh11/vuh14,pD_y458AAAAJ,17321.0,60.0
22746,Vasco Amaral,Universidade NOVA de Lisboa,https://sites.google.com/site/vascoamaral,p6lbgbAAAAAJ,2415.0,27.0
22747,Vasco Amaral 0001,Universidade NOVA de Lisboa,https://sites.google.com/site/vascoamaral,p6lbgbAAAAAJ,2415.0,27.0
22748,Vasco Brattka,Bundeswehr University Munich,http://theory.cca-net.de/vasco.php,BlPeOrIAAAAJ,2903.0,30.0
22749,Vasco M. Manquinho,Universidade de Lisboa,http://sat.inesc-id.pt/~vmm,vG7Gj6QAAAAJ,1773.0,21.0
22750,Vasco Miguel Moreira do Amaral,Universidade NOVA de Lisboa,https://sites.google.com/site/vascoamaral,p6lbgbAAAAAJ,2415.0,27.0
22751,Vasco Moreira Amaral,Universidade NOVA de Lisboa,https://sites.google.com/site/vascoamaral,p6lbgbAAAAAJ,2415.0,27.0
22752,Vasco T. Vasconcelos,Universidade de Lisboa,https://ciencias.ulisboa.pt/perfil/vmvasconcelos,dsRKl04AAAAJ,4839.0,29.0
22753,Vasco Thudichum Vasconcelos,Universidade de Lisboa,https://ciencias.ulisboa.pt/perfil/vmvasconcelos,dsRKl04AAAAJ,4839.0,29.0
22754,Vashek Matyas,Masaryk University,https://www.muni.cz/en/people/344,x6uv-rkAAAAJ,2266.0,19.0
22755,Vashek Matyás,Masaryk University,https://www.muni.cz/en/people/344,x6uv-rkAAAAJ,2266.0,19.0
22756,Vasile Rus,University of Memphis,https://www.memphis.edu/cs/people/faculty_pages/vasile-rus.php,k8jqnc8AAAAJ,5168.0,35.0
22757,Vasileios Giotsas,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/vasileios-giotsas,p6TW1tEAAAAJ,1208.0,16.0
22758,Vasileios P. Kemerlis,Brown University,https://cs.brown.edu/~vpk,tkb2YWQAAAAJ,3031.0,28.0
22759,Vasileios Tenentes,University of Ioannina,https://cs.uoi.gr/~tenentes,KtX53YkAAAAJ,430.0,13.0
22760,Vasiliki Baka,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/vasiliki-baka(4e33d926-364b-47b8-97d7-409c16b62db9).html,yPMwGGsAAAAJ,342.0,6.0
22761,Vasiliki Kalavri,Boston University,http://people.inf.ethz.ch/kalavriv,8VMnu5IAAAAJ,595.0,14.0
22762,Vasiliki Kantere,University of Ottawa,https://engineering.uottawa.ca/eecs/people/kantere-verena,av8jooQAAAAJ,1514.0,17.0
22763,Vasiliki Tsaknaki,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/vasiliki-tsaknaki(805cae2a-3462-4130-88de-cc7d94aec0a5).html,W0WziQcAAAAJ,552.0,13.0
22764,Vasilios A. Siris,AUEB,http://www.aueb.gr/users/vsiris,Vj3O0cEAAAAJ,5967.0,31.0
22765,Vasilis Gkatzelis,Drexel University,https://www.cs.drexel.edu/~gkatz,0VBRRRoAAAAJ,820.0,15.0
22766,Vasilis Pavlidis,University of Manchester,http://www.cs.man.ac.uk/~pavlidiv,NOSCHOLARPAGE,,
22767,Vasilis Vassalos,AUEB,https://www.aueb.gr/en/faculty_page/vassalos-vasilios,oaM-d7QAAAAJ,3723.0,25.0
22768,Vaskar Raychoudhury,IIT Roorkee,http://faculty.iitr.ac.in/~vaskafec,Jzs-63AAAAAJ,585.0,4.0
22769,Vassil Roussev,University of New Orleans,http://new.uno.edu/news/2018-10-18/computer-science-prof-vassil-roussev-wins-nsf-grant-develop-universal-data-language,dOcAjLEAAAAJ,3286.0,31.0
22770,Vassilevska Williams,Massachusetts Institute of Technology,http://theory.stanford.edu/~virgi,Wph6P_IAAAAJ,5735.0,36.0
22771,Vassilios G. Vassilakis,University of York,https://www-users.cs.york.ac.uk/~vv,#NAME?,,
22772,Vassilios Tzerpos,York University,http://www.cse.yorku.ca/~bil,YGy4F6oAAAAJ,2258.0,23.0
22773,Vassilios V. Dimakopoulos,University of Ioannina,https://cs.uoi.gr/~dimako,JIGQWuAAAAAJ,781.0,17.0
